Dataset;ML_KNN;BR_KNN_alpha;BR_Credal_KNN_alpha;DML_KNN;ML_Credal_KNN;
bibtex;6.862363901737839;5.611847873532798;5.235396540622036;8.379333746237473;6.411758375325471;
birds;0.8476382758944501;3.902870576589953;2.896597123759369;0.8584914611005692;0.7985575156192577;
Business1;0.45407768909537105;0.44337192429315536;0.33065158053877436;0.45383176189905133;0.4518418664572871;
CAL500;3.430216563991158;3.6348578648056007;1.1297014897779398;3.496480108362152;3.332947092210525;
Computers1;1.8124196501147618;1.2557099464822918;1.0058430799044524;1.7412018858325669;1.7909519858634928;
Corel5k;71.31294792164358;14.63720906068162;14.094154216384231;490.0131147540984;54.04119034657957;
Education1;29.072100069924637;3.3132546018185485;2.82269123307522;29.24556524738415;26.801624353730993;
emotions;0.7412718593513565;0.723128485349006;0.2914541754523612;0.7499426910718519;0.7007459362754087;
enron;1.8168181230974179;2.549446751866567;2.006940097587726;1.8943305375608606;1.76368699071245;
Entertainment1;6.364787556456912;2.146325399067129;1.8805514737057194;6.41392081308388;6.186852475036475;
flags_ml;0.3327667929395537;0.592846348884876;0.1471294696938903;0.3369465017546973;0.3416861047766664;
protein;0.07309631484196702;0.052640207451923014;0.04809489006312145;0.08007543262860942;0.046381809588200706;
Health1;2.379424040085292;1.5786988719387076;1.0084599247550234;2.3784127079857513;2.3293331267352717;
mediamill;1.010338616600662;0.9962980409272606;0.5549044762890283;1.0202102151355903;1.0091406460766001;
medical;0.9503458475745578;0.6856659442880491;0.6378376018544335;1.1321137407167203;0.8399682356218374;
scene;0.5381677340441152;0.4096521222142929;0.25115183399136437;0.5309576054423563;0.527287764584409;
Science1;31.62717768124237;4.696524306155914;4.464695441859087;31.677673559485157;26.029823205445503;
Social1;2.9712094121572483;1.4059529273796214;1.1466854029785456;2.9734259207387743;2.945470947048696;
Society1;5.0603949326297295;1.7777006639411614;1.429898134650082;5.068640735702414;4.922876587544999;
yeast;0.715320962680875;0.8021175311068711;0.3267535771824532;0.7183257310719635;0.7124828129423806;
