Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,2798±0,0146;0,0927±0,0446;0,6850±0,0427;0,7787±0,0427;0,7112±0,0206;0,5829±0,0276;0,6484±0,0435;0,6876±0,0379;0,7778±0,0428;0,7284±0,0228;0,6664±0,0504;0,5636±0,0435;0,6340±0,0474;0,5819±0,0319;0,5225±0,0508;0,8148±0,0379;3,7528±0,1300;0,2317±0,0912;0,7270±0,0747;2,3381±0,3424;0,2084±0,0249;0,6078±0,0425;0,5573±0,0486;0,6490±0,0357;0,6013±0,0454;0,7702±0,0184;0,6054±0,0243;8,8494±1,3942;
0,2671±0,0353;0,1189±0,0488;0,6940±0,0531;0,7797±0,0893;0,7141±0,0605;0,5939±0,0639;0,6684±0,0423;0,7014±0,0470;0,7796±0,0773;0,7363±0,0501;0,6905±0,0391;0,5955±0,0497;0,6548±0,0709;0,6124±0,0601;0,5614±0,0409;0,8132±0,0321;3,6749±0,1577;0,2575±0,0528;0,6699±0,0901;2,2653±0,4315;0,2000±0,0345;0,6362±0,0700;0,6047±0,0839;0,6749±0,0610;0,6442±0,0764;0,7764±0,0211;0,6264±0,0191;8,2163±1,5042;
0,2679±0,0272;0,1186±0,0504;0,6933±0,0426;0,7944±0,0439;0,7236±0,0370;0,6023±0,0470;0,6509±0,0388;0,6959±0,0430;0,7901±0,0409;0,7395±0,0373;0,6764±0,0339;0,5799±0,0657;0,6607±0,0651;0,6104±0,0650;0,5324±0,0255;0,8131±0,0312;3,6595±0,1406;0,2575±0,0475;0,6646±0,0792;2,2916±0,3908;0,2028±0,0299;0,6294±0,0817;0,5928±0,1046;0,6649±0,0780;0,6278±0,1011;0,7689±0,0210;0,6158±0,0277;9,1988±1,5576;
