Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,0127±0,0002;0,1402±0,0105;0,4322±0,0095;0,3019±0,0086;0,3287±0,0088;0,2757±0,0081;0,9983±0,0002;0,7090±0,0139;0,2704±0,0112;0,3912±0,0104;0,9983±0,0002;0,4361±0,0094;0,1853±0,0063;0,2289±0,0065;0,9983±0,0002;0,5857±0,0035;17,6023±0,5276;0,3859±0,0030;0,7383±0,0091;22,5272±0,5681;0,0581±0,0020;0,3711±0,0040;0,2927±0,0049;0,3911±0,0054;0,3175±0,0056;0,9386±0,0021;0,9190±0,0023;133,6588±0,1746;
0,0127±0,0002;0,1335±0,0073;0,4210±0,0115;0,2893±0,0103;0,3175±0,0101;0,2654±0,0083;0,9985±0,0002;0,7238±0,0138;0,2608±0,0111;0,3832±0,0100;0,9985±0,0002;0,4226±0,0195;0,1773±0,0056;0,2218±0,0063;0,9985±0,0002;0,5818±0,0044;17,8007±0,5547;0,3892±0,0058;0,7431±0,0063;22,8249±0,6868;0,0590±0,0023;0,3669±0,0047;0,2869±0,0070;0,3862±0,0057;0,3105±0,0076;0,9375±0,0025;0,9170±0,0033;133,9537±0,1692;
0,0127±0,0003;0,1316±0,0104;0,4196±0,0050;0,2851±0,0059;0,3139±0,0059;0,2624±0,0067;0,9985±0,0001;0,7296±0,0153;0,2545±0,0067;0,3773±0,0069;0,9985±0,0001;0,4070±0,0262;0,1699±0,0016;0,2114±0,0022;0,9985±0,0001;0,5800±0,0048;17,8968±0,5372;0,3927±0,0067;0,7412±0,0096;22,9546±0,6390;0,0593±0,0022;0,3649±0,0043;0,2848±0,0067;0,3850±0,0051;0,3097±0,0075;0,9370±0,0023;0,9173±0,0028;134,2896±0,2023;
