Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,1804±0,0063;0,2825±0,0103;0,4329±0,0131;0,5976±0,0213;0,4769±0,0154;0,4232±0,0139;0,8701±0,0077;0,4969±0,0149;0,5896±0,0196;0,5391±0,0126;0,8697±0,0078;0,5124±0,0189;0,5985±0,0211;0,5506±0,0153;0,8684±0,0077;0,7665±0,0157;0,8110±0,0657;0,3805±0,0231;0,4042±0,0240;0,7557±0,0624;0,1445±0,0128;0,6384±0,0089;0,6222±0,0114;0,6494±0,0116;0,6367±0,0152;0,8666±0,0087;0,8586±0,0102;4,1704±0,1429;
0,1486±0,0063;0,3552±0,0323;0,4926±0,0277;0,6137±0,0259;0,5253±0,0259;0,4802±0,0264;0,9050±0,0064;0,5814±0,0190;0,6072±0,0230;0,5938±0,0183;0,9046±0,0062;0,5988±0,0209;0,6146±0,0257;0,6040±0,0200;0,9036±0,0064;0,7911±0,0099;0,7046±0,0217;0,3477±0,0188;0,3681±0,0183;0,6469±0,0273;0,1240±0,0061;0,6836±0,0128;0,6654±0,0130;0,6886±0,0109;0,6738±0,0112;0,8894±0,0046;0,8810±0,0048;4,1974±0,1338;
0,1386±0,0050;0,3739±0,0123;0,5053±0,0150;0,6079±0,0106;0,5322±0,0119;0,4907±0,0114;0,9182±0,0075;0,6160±0,0213;0,6015±0,0112;0,6084±0,0107;0,9180±0,0073;0,6262±0,0229;0,6077±0,0114;0,6146±0,0139;0,9172±0,0072;0,8009±0,0099;0,6627±0,0274;0,3349±0,0162;0,3532±0,0174;0,6095±0,0306;0,1159±0,0067;0,6959±0,0148;0,6828±0,0132;0,6999±0,0119;0,6896±0,0117;0,8974±0,0054;0,8889±0,0054;4,1385±0,1034;
