Dataset;ML_KNN;BR_KNN_alpha;BR_Credal_KNN_alpha;DML_KNN;ML_Credal_KNN;
bibtex;54.64692359702502;67.33008789722786;67.33076402974983;49.48275862068966;54.853008789722786;
birds;2.398449612403101;2.7333333333333334;2.7503875968992246;2.423255813953488;2.415503875968992;
Business1;2.311753286963148;4.234883350043727;4.234972794734973;2.3214732085508967;2.3206711891450977;
CAL500;130.50277227722773;150.8589504950495;150.8589504950495;129.91542574257423;133.65134653465344;
Computers1;4.1115407148365986;7.823187297420548;7.8182048602274445;4.09964774267226;4.117005402549353;
Corel5k;115.1566;246.6;246.6;115.7094;116.48179999999999;
Education1;4.171487946799667;8.08354114713217;8.087032418952619;4.176724854530341;4.1775561097256855;
emotions;1.7791625124626118;1.792636376584532;1.8061387266771116;1.7656316763993734;1.7959692351516874;
enron;13.214700707262375;21.471606003105055;21.48041918233569;13.172363291357598;13.318735552872175;
Entertainment1;3.2446975648075407;5.314846818538884;5.315003927729772;3.2402199528672426;3.2448546739984288;
flags_ml;3.6541160593792172;3.7777327935222673;3.92753036437247;3.653846153846154;3.6642375168690955;
protein;0.6548872180451129;0.43640920483025747;0.43640920483025747;0.6970266575529733;0.6321029847345636;
Health1;3.5146116241173275;7.525909831613253;7.547854426941879;3.51450298750679;3.5210211841390544;
mediamill;14.13280090854742;21.96197789781881;21.98835186662493;13.91830206992069;14.145828752172964;
medical;2.5755416012558867;3.072328623757195;3.0661904761904766;2.4671428571428575;2.5868498168498166;
scene;0.48317302300704795;0.540495682404396;0.5641773276628049;0.47195762631447274;0.48359141139224127;
Science1;7.166992514417461;13.727236022777472;13.727547306824164;7.178195835426109;7.20106226286074;
Social1;3.672631841903203;6.694549038545756;6.698512670856944;3.6779974664761355;3.6945965804584673;
Society1;5.64925933936067;7.744292448720435;7.745739441576752;5.6534623869933744;5.656770474138187;
yeast;6.248192255702137;6.560599216330442;6.600303714730591;6.2477884434406175;6.253563300994132;
