Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,2294±0,0065;0,0571±0,0050;0,6587±0,0106;0,5587±0,0272;0,5606±0,0183;0,4398±0,0167;0,8706±0,0113;0,6398±0,0162;0,5553±0,0214;0,5942±0,0140;0,8640±0,0112;0,4607±0,0225;0,3394±0,0157;0,3599±0,0131;0,7740±0,0149;0,7330±0,0162;6,9363±0,1609;0,2474±0,0183;0,8254±0,0170;6,9825±0,3896;0,1907±0,0109;0,4234±0,0063;0,3076±0,0112;0,4503±0,0084;0,3383±0,0086;0,8106±0,0112;0,6275±0,0022;9,0252±0,4154;
0,2161±0,0078;0,0832±0,0097;0,6829±0,0144;0,5665±0,0219;0,5830±0,0181;0,4651±0,0179;0,8872±0,0072;0,6705±0,0160;0,5626±0,0198;0,6117±0,0151;0,8800±0,0079;0,4769±0,0207;0,3293±0,0157;0,3444±0,0179;0,7842±0,0088;0,7429±0,0139;6,6942±0,1696;0,2408±0,0200;0,7898±0,0162;6,6019±0,3509;0,1805±0,0101;0,4317±0,0065;0,3146±0,0205;0,4573±0,0071;0,3438±0,0274;0,8168±0,0103;0,6345±0,0107;10,1757±0,5421;
0,2137±0,0093;0,0935±0,0127;0,6873±0,0204;0,5718±0,0129;0,5891±0,0091;0,4729±0,0106;0,8888±0,0151;0,6763±0,0269;0,5674±0,0154;0,6165±0,0107;0,8815±0,0159;0,4793±0,0384;0,3300±0,0155;0,3431±0,0072;0,7847±0,0137;0,7457±0,0163;6,6616±0,1773;0,2367±0,0264;0,7828±0,0264;6,5361±0,3342;0,1790±0,0095;0,4353±0,0025;0,3147±0,0153;0,4597±0,0025;0,3432±0,0169;0,8178±0,0103;0,6321±0,0069;10,6396±0,8506;
