Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,2208±0,0073;0,0778±0,0068;0,6641±0,0210;0,5647±0,0206;0,5707±0,0174;0,4544±0,0164;0,8791±0,0101;0,6581±0,0185;0,5638±0,0196;0,6071±0,0143;0,8727±0,0103;0,4534±0,0165;0,3463±0,0157;0,3696±0,0140;0,7836±0,0091;0,7406±0,0188;6,8192±0,1604;0,2395±0,0327;0,8027±0,0201;6,7463±0,3850;0,1837±0,0116;0,4373±0,0082;0,3323±0,0192;0,4581±0,0093;0,3568±0,0211;0,8157±0,0104;0,6464±0,0119;9,0053±0,3175;
0,2109±0,0079;0,0981±0,0077;0,6902±0,0187;0,5715±0,0149;0,5898±0,0143;0,4756±0,0146;0,8919±0,0114;0,6825±0,0210;0,5681±0,0156;0,6198±0,0129;0,8850±0,0117;0,5058±0,0443;0,3371±0,0148;0,3589±0,0110;0,7901±0,0103;0,7458±0,0167;6,6169±0,0832;0,2458±0,0288;0,7778±0,0113;6,4857±0,3012;0,1775±0,0093;0,4450±0,0022;0,3429±0,0171;0,4703±0,0014;0,3735±0,0187;0,8210±0,0095;0,6496±0,0092;10,1212±0,4452;
0,2104±0,0071;0,1043±0,0119;0,6976±0,0177;0,5729±0,0211;0,5935±0,0205;0,4773±0,0201;0,8933±0,0041;0,6834±0,0143;0,5678±0,0183;0,6202±0,0156;0,8859±0,0046;0,5254±0,0565;0,3327±0,0073;0,3531±0,0049;0,7879±0,0041;0,7456±0,0163;6,5933±0,1054;0,2437±0,0255;0,7811±0,0129;6,4894±0,2588;0,1775±0,0076;0,4442±0,0069;0,3426±0,0085;0,4691±0,0081;0,3733±0,0121;0,8200±0,0082;0,6454±0,0055;10,4749±0,5003;
