Hamming Loss;Subset Accuracy;Example-Based Precision;Example-Based Recall;Example-Based F Measure;Example-Based Accuracy;Example-Based Specificity;Micro-averaged Precision;Micro-averaged Recall;Micro-averaged F-Measure;Micro-averaged Specificity;Macro-averaged Precision;Macro-averaged Recall;Macro-averaged F-Measure;Macro-averaged Specificity;Average Precision;Coverage;OneError;IsError;ErrorSetSize;Ranking Loss;Mean Average Precision;Geometric Mean Average Precision;Mean Average Interpolated Precision;Geometric Mean Average Interpolated Precision;Micro-averaged AUC;Macro-averaged AUC;Logarithmic Loss;
0,0302±0,0001;0,0830±0,0026;0,7379±0,0065;0,4745±0,0045;0,5361±0,0022;0,4201±0,0021;0,9940±0,0003;0,7664±0,0078;0,4367±0,0042;0,5564±0,0017;0,9940±0,0003;0,2631±0,0157;0,0542±0,0011;0,0692±0,0015;0,9864±0,0005;0,7338±0,0025;14,2100±0,0612;0,1628±0,0044;0,7946±0,0051;18,3083±0,0988;0,0376±0,0003;0,2552±0,0070;0,1674±0,0098;0,2813±0,0063;0,1972±0,0125;0,9517±0,0003;0,8288±0,0033;79,8805±0,0561;
0,0303±0,0001;0,0858±0,0012;0,7363±0,0066;0,4744±0,0023;0,5363±0,0028;0,4201±0,0021;0,9939±0,0002;0,7632±0,0057;0,4357±0,0019;0,5547±0,0018;0,9939±0,0002;0,2491±0,0041;0,0533±0,0007;0,0672±0,0013;0,9861±0,0002;0,7300±0,0020;14,4373±0,0675;0,1645±0,0047;0,7947±0,0036;18,7419±0,0901;0,0385±0,0002;0,2190±0,0043;0,1270±0,0058;0,2423±0,0044;0,1495±0,0068;0,9506±0,0002;0,8251±0,0032;82,0603±0,0572;
0,0305±0,0001;0,0827±0,0016;0,7355±0,0060;0,4702±0,0033;0,5327±0,0032;0,4163±0,0028;0,9939±0,0002;0,7608±0,0052;0,4312±0,0034;0,5505±0,0025;0,9939±0,0002;0,2231±0,0052;0,0509±0,0013;0,0631±0,0018;0,9859±0,0003;0,7259±0,0020;14,7599±0,0896;0,1668±0,0046;0,7975±0,0031;19,2929±0,1100;0,0397±0,0003;0,1996±0,0027;0,1076±0,0042;0,2243±0,0032;0,1290±0,0055;0,9492±0,0002;0,8169±0,0029;82,7039±0,0778;
